idx,id,text,intent,urgency,events,reasons,suggest_intent,suggest_urgency,suggest_events,keyword_hits
12886,9af23cb5a8d75755d3adc23bb28b1863cf9acdc8,"info saja, ditemukan loko berhenti mendadak dengan unit meluncur dengan roolover DI fuel bay, mohon dibuat WO. repeat.!!!",NON_SOS,LOW,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE,,HIGH,,
12893,c2c9b7e9d4e5db333c00818b1c05b1cc2804bafd,"Base, fyi: kereta tambang barengan stir ngunci barengan vehicle incident DI stasiun pompa, update status.",NON_SOS,LOW,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE,,HIGH,,
12894,fd3483f85c39a12a68aa27b7688757468cbb9c43,"hampir kena, near miss ngebut sekalian shackle lepas (konteks: stop time) di ramp W, belum ada korban, mohon standby ERT.",SOS_POSSIBLE,MEDIUM,INJURY_MEDICAL|COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE|heavy_event_low_urgency:INJURY_MEDICAL,,HIGH,,
12905,197c523e927ad3a21955b539a5e494426876e032,"Base, indikasi: FL terkait charging barengan fuse barengan explosion di PLANT, MOHON standby ERT.",SOS_POSSIBLE,MEDIUM,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION,,HIGH,,
12917,57f6bc104c52319f3ef8521b4cf5388d098c8c17,"Safety, sepertinya: backhoe terkait hypoxia sekalian oxygen deficiency sekalian blower mati di high wall, mohon monitor.",SOS_POSSIBLE,MEDIUM,HAZMAT_RELEASE,heavy_event_low_urgency:HAZMAT_RELEASE,,HIGH,,
12928,30bbbec49e74b89b68b8925aa7869523b78ffd37,"tercium gas, breaker di base, sementara aman tapi bahaya, mohon monitor.",SOS_POSSIBLE,MEDIUM,HAZMAT_RELEASE,heavy_event_low_urgency:HAZMAT_RELEASE,,HIGH,,
12930,692bc3b69d3b1a8e333174d7272a53a3dd9e4cde,"Safety, kayaknya: ada INDIKASI CORROSIVE DI HIGH wall, mohon tindak lanjut.  dengan menetes dengan hazmat (konteks: stemming material)",SOS_POSSIBLE,MEDIUM,HAZMAT_RELEASE,heavy_event_low_urgency:HAZMAT_RELEASE,,HIGH,,
12941,e684fb96e763da7ead6df9c4fef0733a0303fad6,"Safety, bau gas di open pit, hampir kejadian, mohon tindak lanjut.!",SOS_POSSIBLE,MEDIUM,HAZMAT_RELEASE,heavy_event_low_urgency:HAZMAT_RELEASE,,HIGH,,
12942,98ddcf8a3822df32790254a8a9ba3d7d2b034ba6,"Control, sensor: truk BBM terkait tank bocor barengan solar tumpah barengan fuel spill di pos timbangan, mohon escort unit.",SOS_POSSIBLE,MEDIUM,HAZMAT_RELEASE,heavy_event_low_urgency:HAZMAT_RELEASE,,HIGH,,
12944,717f01529382ba62cad8b32f8b37e9f914d66756,"Control, masih dicek: LV 02 terkait light VEHICLE DI tikungan HAULING timur, mohon tindak lanjut.  sekalian loader",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE,,HIGH,,
12965,3e4f1dd9205c594af4dbcb0dd6d08fe431cdfebf,"Security, sekadar info: understeer sekalian dump truck sekalian rem gagal di LUBANG TAMBANG, UNTUK FOLLOW UP.!!",NON_SOS,LOW,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE,,HIGH,,
12968,6ecb4f41db44e2dc36cbaebe4bffdae356f948a8,"minor leak, jatuh ke lereng di teras, sementara aman tapi bahaya, mohon escort unit.",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE,,HIGH,,
12972,daf3aa23ca950f2ad7ac9ce0fa5fb0c623935f0a,"Clinic, SHARING: MINE locomotive di bin, untuk follow up.  plus wire rope putus plus spin",NON_SOS,LOW,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE,,HIGH,,
12979,ecda14b4015a77c2fc726a354fa56749a99135cf,"sudah selesai, ada forklift di belt conveyor, MOHON DIBUAT WO.!",NON_SOS,LOW,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE,,HIGH,,
12980,9bab11d0d9f9bd515a4e0d01971bcfb658d1b407,"ERT, kayaknya: dump truck terkait impact di belt, mohon monitor.",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE,,HIGH,,
12994,f2e2e583660337efeb9fbe5387bbe84708a6d286,"hampir terguling, near miss mesin mati mendadak barengan skid (konteks: tip) di lubang tambang, belum ada korban, mohon standby ERT.",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE,,HIGH,,
13001,c8d4bafd9f1cb56a8a788c6258b08a0404cab3bc,"Clinic, mungkin: ada indikasi rem ngga makan sekalian pickup di conveyor, mohon standby ERT. please respond.",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE,,HIGH,,
13002,748bd73025c942da25e4ebff71dc9e59f718c231,"Security, kebalik di belt conveyor, hampir kejadian, harap pasang rambu. Copy, Security.",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE,,HIGH,,
13003,3538d57dbc51a493cc1775bbb6a2ed30287bc215,"ERT, menetes: hydraulic shovel terkait masuk jurang di timbunan, mohon monitor.!!!",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE,,HIGH,,
13019,fedbec379a56b09fbd05de6f8bd32bc8e252e9de,"Dispatch, jatuh ke lereng barengan mechanical failure barengan rem blong di conveyor, hampir kejadian, mohon monitor. roger that.",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE,,HIGH,,
13022,7b3d7d6b6996f934f59bde4e16c803da95219a5e,"Safety, CO plus hypoxia plus rembesan gas (konteks: blast) di waste dump area, hampir kejadian, mohon amankan area. Copy, Safety.!!",SOS_POSSIBLE,MEDIUM,HAZMAT_RELEASE,heavy_event_low_urgency:HAZMAT_RELEASE,,HIGH,,
13034,3689c68ac1ab336594abbc9e407b203c00916904,"bau gas, amblas di di di di dewatering area, sementara aman tapi bahaya, mohon amankan area. break break.!!",SOS_POSSIBLE,MEDIUM,HAZMAT_RELEASE,heavy_event_low_urgency:HAZMAT_RELEASE,,HIGH,,
13049,ff3fc2c5178a62be8ab33bbb99bb5c762d46bca9,"alarm, near miss alat evakuasi di ramp W, belum ada korban, mohon monitor.",SOS_POSSIBLE,MEDIUM,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL,,HIGH,,
13055,126d4233147d13e5337a10c882206a140092dfb8,"Dispatch, ngebut di pit utara sudah terkendali, untuk dicatat.!!!",NON_SOS,LOW,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE,,HIGH,,
13057,b8eea636a5f9e9a29b52e95a00e2afe50bcf4a1e,"untung tidak - potensi conveyor di dump area, mohon amankan area.",SOS_POSSIBLE,MEDIUM,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION,,HIGH,,
13058,2a247be742b0780e67b99cadaacc9ac304129a5a,"Clinic, warning: ada indikasi indikasi indikasi indikasi steering failure sekalian nyeruduk di waste dump area, mohon escort unit. copy that.",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE,,HIGH,,
13067,7abc53b9d901f37d18aa512639e9304d7b3c3964,"butuh bantuan, ERT: roll call dengan drill dengan latihan tadi di jalan HAULING, EVAKUASI area sekarang.",SOS,MEDIUM,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL,,HIGH,,
13070,75efeca0daf6802db11fe86dd6a081068a8e7758,"bau gas, nyangkut kabel barengan short circuit di stockpile, sementara aman tapi bahaya, mohon monitor. over.",SOS_POSSIBLE,MEDIUM,HAZMAT_RELEASE|ELECTRICAL,heavy_event_low_urgency:HAZMAT_RELEASE,,HIGH,,
13076,593b394df8565fb5144b1302fb28089e8981675c,"Dispatch, lose control di HIGH wall, HAMPIR kejadian, harap pasang rambu.!!!, koordinat -1.202,116.223.",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE,,HIGH,,
13084,e85ccf9047ce80cc94c066b4f527f6c681c7ba51,"Base, P3K di BENCH, HAMPIR KEJADIAN, mohon monitor.",SOS_POSSIBLE,MEDIUM,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL,,HIGH,,
13088,a381773da04e06d224acd8ba504cba27c9fad149,"tanda-tanda, near miss sprain di bin, belum ada korban, harap informasikan ke semua unit.!!!",SOS_POSSIBLE,MEDIUM,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL,,HIGH,,
13089,6571ec980c70daf4535294629703c0e25ca7e125,"ERT, bahan peledak di pump house, hampir kejadian, mohon monitor. Standby, ERT.!!!",SOS_POSSIBLE,MEDIUM,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION,,HIGH,,
13095,41aa66dad93c3f487e6d4115214f910d8e8d1701,"Control, mungkin: ada indikasi oleng di basecamp, mohon amankan area.!",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE,,HIGH,,
13106,7d063e2e7e5fcb2584035ecb14a5d8b9e27ab0dc,"Safety, hampir jatuh: ada indikasi flare up di pumping station, mohon tindak lanjut.",SOS_POSSIBLE,MEDIUM,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION,,HIGH,,
13115,37ec952417a17cd2e3ca2769ee63a455c4b3e0e7,"terdeteksi, near miss kehilangan barang di bengkel, belum ada korban, PLS DICEK SKRG.",SOS_POSSIBLE,MEDIUM,INJURY_MEDICAL|SECURITY_ASSAULT,heavy_event_low_urgency:INJURY_MEDICAL,,HIGH,,
13117,337d440d8aa534612c301f7e0103a438ceca06fa,"terlihat SEPERTI, CO DI pit selatan, sementara aman tapi bahaya, mohon escort unit.",SOS_POSSIBLE,MEDIUM,HAZMAT_RELEASE,heavy_event_low_urgency:HAZMAT_RELEASE,,HIGH,,
13131,343c625c2bff28644274fc38480e043af36488a1,"Security, ditabrak plus jatuh ke pit di base, hampir kejadian, harap informasikan ke semua unit. Copy that, Security.!!",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE,,HIGH,,
13141,89c2c0bb5b5066e231d57494ddb66ae7d79f4707,"diduga, near miss lemparan batu di camp, belum ada korban, harap informasikan ke semua unit. standby ya.",SOS_POSSIBLE,MEDIUM,INJURY_MEDICAL|FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION|heavy_event_low_urgency:INJURY_MEDICAL,,HIGH,,
13147,b7ac2cfe346509244ff9aef580262ed045061174,"ERT, batu mental dan blast overpressure dan batu terbang di pit utara, hampir kejadian, mohon standby ERT. standby ya.!!",SOS_POSSIBLE,MEDIUM,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION,,HIGH,,
13179,13f4d1c69a2f8026a0c66bf32fa3e52d1d7d9bad,"ERT, simulasi evakuasi: jatuh dan aquaplaning dan lokomotif berhenti mendadak di tipping point, untuk dicatat.",SOS_POSSIBLE,LOW,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL,,HIGH,,
13183,11222e686ff06187405d63ceea0daef4d870a303,"smoldering, near miss P3K sekalian dislokasi sekalian first aid di FUEL BAY, BELUM ADA KORBAN, mohon escort unit.",SOS_POSSIBLE,MEDIUM,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL,,HIGH,,
13187,5dbd17a7838ca862073dbbc30c5f9ec862c624e4,"alarm, near miss evakuasi MEDIS DI PIT, belum ada korban, harap informasikan ke semua unit.!!",SOS_POSSIBLE,MEDIUM,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL,,HIGH,,
13197,ce5976a18f0e19a2727b9fc16e08cbcad25327ba,"sudah ditangani, ditemukan coupling lepas dengan wire rope putus dengan masuk jurang di plant, mohon jadwalkan perbaikan. copy.!",NON_SOS,LOW,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE,,HIGH,,
13211,cc1cd4c6c27806b669bf8b06e8cd7bc00da9a43c,"Control, hampir terguling: haul truck terkait cidera di bunker, mohon amankan area.",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE,,HIGH,,
13222,0b5fb56c7815c5384c79570d9686f5c2b153c3d9,"Safety, stemming dengan blasting dengan gelombang kejut (konteks: maintenance) di run of mine, hampir kejadian, mohon dicek now.",SOS_POSSIBLE,MEDIUM,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION,,HIGH,,
13225,2c317726ad718d3d0078b2e74d9a0f8b28c8ff10,"terdeteksi - potensi corrosive dan tumpahan di jenjang, mohon amankan area.!!!",SOS_POSSIBLE,MEDIUM,HAZMAT_RELEASE,heavy_event_low_urgency:HAZMAT_RELEASE,,HIGH,,
13227,cd354a1ae26b1da4cca0105b50f57a940626660a,"alarm, near miss pompa mati barengan sinking di jenjang, belum ada korban, mohon escort unit.",SOS_POSSIBLE,MEDIUM,INJURY_MEDICAL|GROUND_FAILURE,heavy_event_low_urgency:INJURY_MEDICAL,,HIGH,,
13239,6fc1967b15badfd7d737e12c9c94928dee815fd2,"nyaris celaka, fraktur di open pit, sementara aman tapi bahaya, mohon standby ERT. need ERT now, koordinat -1.390,117.250.",SOS_POSSIBLE,MEDIUM,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL,,HIGH,,
13257,a3de1038bb072e6e92cb75a88d4c7740c5f9b70b,"sudah aman, ada failure di high wall, update status.",NON_SOS,LOW,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE,,HIGH,,
13266,e17b32b4074fa4b9ca31f711eaac27176ea3a2c6,"Safety, dislokasi sekalian tergencet (konteks: jacking) di basecamp, hampir kejadian, mohon amankan area.!",SOS_POSSIBLE,MEDIUM,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL,,HIGH,,
13267,c4b2a3a664761cbc672fa1807733d70505b58093,"Dispatch, latihan: mine locomotive di belt conveyor, update status (freq 2).",NON_SOS,LOW,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE,,HIGH,,
13274,4e10306f7511016ea0a6f024690c7c64bd3f6e92,"Base, rigging rigging rigging putus di base station, hampir kejadian, mohon escort unit (freq 2).",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE,,HIGH,,
13304,51c69f7cf8ecf2fb91db2f057270a212f12ec790,"Safety, simulasi evakuasi: bypass SOP sekalian melanggar rambu sekalian nyaris celaka di bunker, mohon dibuat WO.!!",SOS_POSSIBLE,LOW,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL,,HIGH,,
13305,873dce6668d8ff28f130298744c0c8a8ec2a49f2,"kemungkinan, near miss diesel di pumping station, belum ada korban, mohon tindak lanjut.",SOS_POSSIBLE,MEDIUM,INJURY_MEDICAL|HAZMAT_RELEASE,heavy_event_low_urgency:HAZMAT_RELEASE|heavy_event_low_urgency:INJURY_MEDICAL,,HIGH,,
13322,e95e72d6c3478ed220908944105314268ddcfd80,"belum pasti, mudah menyala di jalan hauling, sementara aman tapi bahaya, mohon monitor. standby.",SOS_POSSIBLE,MEDIUM,HAZMAT_RELEASE,heavy_event_low_urgency:HAZMAT_RELEASE,,HIGH,,
13328,dadb9179f5f5d4086aba2300df74dd48083a016e,"masih diperiksa - potensi tertimpa dan ambulans dan ambulance di dewatering point, mohon tindak lanjut.!",SOS_POSSIBLE,MEDIUM,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL,,HIGH,,
13332,913f99a8625655683e5ce6d6355e7f4a7b05958b,"Clinic, dentuman di weighbridge, hampir kejadian, mohon amankan area.!!",SOS_POSSIBLE,MEDIUM,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION,,HIGH,,
13345,f85e3f3e5db20920d7da2718599f478885ed0ac9,"sepertinya - potensi bau gas di scale, mohon monitor.!!!",SOS_POSSIBLE,MEDIUM,HAZMAT_RELEASE,heavy_event_low_urgency:HAZMAT_RELEASE,,HIGH,,
13360,1b5e637e2d0ded89455ba7b849cf859ba75d0792,"Security, minor leak: pompa air terkait charging di dump point, mohon amankan area.",SOS_POSSIBLE,MEDIUM,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION,,HIGH,,
13372,7bc8062c19eca62e5fcc492792d3345472725bf4,"Safety, malfunction di sump sudah terkendali, untuk follow up. please respond.",NON_SOS,LOW,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE,,HIGH,,
13378,e315de812d33cda077966f2e0f9a8ee9ca084baf,"Dispatch, bau gas: ada indikasi lemparan batu di pumping station, mohon escort unit.",SOS_POSSIBLE,MEDIUM,HAZMAT_RELEASE,heavy_event_low_urgency:HAZMAT_RELEASE,,HIGH,,
13385,91328ad160590f1119a90961fecc4806eca915c9,"tercium gas, korosif di fuel bay, sementara aman tapi bahaya, mohon escort unit. repeat roger that.!!",SOS_POSSIBLE,MEDIUM,HAZMAT_RELEASE,heavy_event_low_urgency:HAZMAT_RELEASE,,HIGH,,
13386,056d7ebce594125f8f1134121dd1685069212f36,"minggu depan, ada breakdown barengan sudden stop di dewatering area, untuk dicatat.",NON_SOS,LOW,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE,,HIGH,,
13396,7c27751e140dc643d5511d68c79f06c24870e5b6,"Security, forklift di basecamp, hampir kejadian, harap pasang rambu.",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE,,HIGH,,
13399,9016f4a63238b24aedc8eda8beff02bb38d731a1,"Dispatch, nyaris celaka: ada indikasi mesin mati mendadak di scale, mohon escort unit.",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE,,HIGH,,
13414,4677c3a72e7d97eb2db976bc3227feb2c5215b7e,"hampir kena - potensi unexploded explosive di pos timbangan, mohon amankan area, koordinat -3.430,119.929.",SOS_POSSIBLE,MEDIUM,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION,,HIGH,,
13437,31e57e1977af6b428ea6ee640f44d62ae6fa3166,"Security, hampir kena: generator set terkait shockwave di sump, mohon escort unit.",SOS_POSSIBLE,MEDIUM,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION,,HIGH,,
13479,137f11cad3e38ef93fb5d1b503dbb573471d46e3,"Safety, hampir TERGULING: ADA indikasi seepage di belt conveyor, mohon amankan area.!!",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE,,HIGH,,
13497,4ebf73489bc032c323ef5539d6af9d9c8e642f15,"belum jelas - potensi leak di bunker, harap informasikan ke semua unit.!",SOS_POSSIBLE,MEDIUM,HAZMAT_RELEASE,heavy_event_low_urgency:HAZMAT_RELEASE,,HIGH,,
13498,5306320384796525b1d5770cd2bce97250553645,"Base, fuel bay DI basecamp, hampir kejadian, harap pasang rambu (freq 1).",SOS_POSSIBLE,MEDIUM,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION,,HIGH,,
13499,40bc111e88e7ec7dda2a44007e9ee842d337c485,"drill, ditemukan light vehicle di camp, update status. over.",NON_SOS,LOW,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE,,HIGH,,
13502,26d84fee68fa2e5e3c1b206e2514dbace8e1f06b,"Dispatch, stretcher plus butuh evakuasi plus muster point issue di waste dump area sudah terkendali, update status.",SOS_POSSIBLE,LOW,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL,,HIGH,,
13503,db49740d4963f90550d9ead5649f128fa6a9168f,"diduga - potensi bahan kimia di plant, harap informasikan ke semua unit.!",SOS_POSSIBLE,MEDIUM,HAZMAT_RELEASE,heavy_event_low_urgency:HAZMAT_RELEASE,,HIGH,,
13509,95cd520ee7fa2c518966483da1ad72b958b8d2d9,"belum pasti, masuk jurang di ramp E, sementara aman tapi bahaya, harap pasang rambu. break break.",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE,,HIGH,,
13512,e2796be25b5c990d4390ab459493f560ce91065f,"sharing, ditemukan pickup DI warehouse, mohon jadwalkan perbaikan.",NON_SOS,LOW,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE,,HIGH,,
13527,e33359e155cfcd837322bc4388c16ec5991dcdd4,"sekadar info, ada hitch lepas di ROM pad, update status.",NON_SOS,LOW,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE,,HIGH,,
13529,56e37c7b5143d88bf8f38e7bea77a451a6d989f7,"ERT, nyaris celaka: fuel truck terkait menyala besar di fuel bay, harap informasikan ke semua unit.!!",SOS_POSSIBLE,MEDIUM,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION,,HIGH,,
13530,d33be2bd342d7d1c3eb1b55816949ec4d262925c,"Base, indikasi: indikasi: indikasi: indikasi: backhoe terkait methane dan bau gas dan udara menipis di warehouse, harap pasang rambu.",SOS_POSSIBLE,MEDIUM,HAZMAT_RELEASE,heavy_event_low_urgency:HAZMAT_RELEASE,,HIGH,,
13533,a297a4e7cf53a0a248f1f5e1e2887b63107d401c,"ERT, kemungkinan: electric shovel terkait asam di ROM 3, mohon escort unit.",SOS_POSSIBLE,MEDIUM,HAZMAT_RELEASE,heavy_event_low_urgency:HAZMAT_RELEASE,,HIGH,,
13550,78ccae83c551ea0446714cf1b96420566ba51875,"warning, NEAR MISS kejebur di waste dump area, belum ada korban, mohon amankan area.",SOS_POSSIBLE,MEDIUM,INJURY_MEDICAL|GROUND_FAILURE,heavy_event_low_urgency:INJURY_MEDICAL,,HIGH,,
13551,cd900417234838c6b40681bd2061fca4d36be916,"masih dicek, near miss fuel bay di pump house, belum ada korban, mohon amankan area.",SOS_POSSIBLE,MEDIUM,INJURY_MEDICAL|FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION|heavy_event_low_urgency:INJURY_MEDICAL,,HIGH,,
13575,95c5bf9bb54ab6deb61d74ca2bd6de86dbd71d6b,"bara kecil, near miss terbalik di open pit, belum ada korban, mohon tindak lanjut.",SOS_POSSIBLE,MEDIUM,INJURY_MEDICAL|COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE|heavy_event_low_urgency:INJURY_MEDICAL,,HIGH,,
13580,1756140ed903702278aae4f0673724035a82d50e,"bara kecil - potensi potensi potensi korosif di ramp E, mohon tindak lanjut. please respond, koordinat -0.309,116.130.",SOS_POSSIBLE,MEDIUM,HAZMAT_RELEASE,heavy_event_low_urgency:HAZMAT_RELEASE,,HIGH,,
13585,10929f4a639ef16cd2b947e45d1de68b67f247a5,"diduga, rusak di control room, sementara aman tapi bahaya, mohon monitor. standby please respond.",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE,,HIGH,,
13602,7a91c8c29915406d5e70d6ec953b28bc050fa39d,"ERT, dentuman di dump dump dump dump area, hampir kejadian, harap pasang rambu. Standby, ERT.!!! (channel utama).",SOS_POSSIBLE,MEDIUM,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION,,HIGH,,
13607,a4de10e8dd049e51bf17fc93190aa21dfe7f32d4,"kayaknya, flammable di gate utama, sementara aman tapi bahaya, mohon escort unit. over.!!",SOS_POSSIBLE,MEDIUM,HAZMAT_RELEASE,heavy_event_low_urgency:HAZMAT_RELEASE,,HIGH,,
13627,837af813b88edef5669536e19d1616de9d9f7274,"latihan, ditemukan rusak di warehouse, update status.",NON_SOS,LOW,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE,,HIGH,,
13633,53e11127811f70f589b9cc4a10d58a0a901b46a9,"diduga, methane di pos timbang, sementara aman tapi bahaya, mohon standby ERT. out need ERT now.!",SOS_POSSIBLE,MEDIUM,HAZMAT_RELEASE,heavy_event_low_urgency:HAZMAT_RELEASE,,HIGH,,
13637,3575c4a1e1bf1b34ac7958afd180bc9c919cae64,"Control, retakan: pompa terkait breathing TROUBLE DI tikungan hauling timur, mohon monitor.!!!  dan sprain",SOS_POSSIBLE,MEDIUM,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL,,HIGH,,
13644,cfa5afe32cd84ab2bcb27cb02d7af894647e4116,"sepertinya - potensi crane barengan bucket drop (konteks: prestart check) di pit selatan, harap pasang rambu.",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE,,HIGH,,
13645,125bcffd186c8c7c0f87e90ed442de09f884cc1b,"Dispatch, terlihat seperti: LV 02 terkait breakdown sekalian malfunction sekalian senggol di lubang tambang, harap informasikan ke semua unit.",SOS_POSSIBLE,MEDIUM,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE,,HIGH,,
13659,b663961c76f16a1044f227680a4a5c4365cf1143,"warning, near miss batu keluar area di control room, belum ada korban, mohon standby ERT.",SOS_POSSIBLE,MEDIUM,INJURY_MEDICAL|FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION|heavy_event_low_urgency:INJURY_MEDICAL,,HIGH,,
13662,9607432d678f81b104b3b61275614e224c50d399,"asma, Security, ada drill hole di pos timbangan, amankan TKP dan koordinasi medis.",SOS,MEDIUM,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL,,HIGH,,
13671,868c5e27c595823298d094709b18a149343377ea,"Control, pickup dan stir ngunci di di di di plant sudah terkendali, untuk follow up. need ERT now.",NON_SOS,LOW,COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE,,HIGH,,
13672,c754824eb720530715618a2e31ba4b3cad195418,"Security, beracun di jenjang, hampir kejadian, pls tindak lanjut. Standby, Security.",SOS_POSSIBLE,MEDIUM,HAZMAT_RELEASE,heavy_event_low_urgency:HAZMAT_RELEASE,,HIGH,,
